consulta	nombre	categoria	direccion	pagina_web	telefono
supermercado	Supermercado Carla	Abarrotes	Manuel Rodríguez 30 Curacautín - IX Región	NA	(+56)452882716
supermercado	Supermercado Andrea	Botillerias	Lago Vichuquén 1341 Curicó - VII Región	NA	(+56)752316794
supermercado	Supermercado del Repuesto	Repuestos Para Vehiculos	Colón 894 Los Angeles - VIII Región	NA	(+56)432324016
supermercado	Supermercado Ana	Almacenamiento De Mercaderias	Guard. E.Riquelme 1030 Antofagasta - II Región	NA	(+56)552263997
supermercado	Supermercado Mitsy	Almacenes De Barrio	Pje 5½ Sur A 0 Talca - VII Región	NA	(+56)712245853
supermercado	Supermercado la Mascota	Confiterias	Pantaleón Cortés 1014 Antofagasta - II Región	NA	(+56)552296760
supermercado	Supermercado del Parabrisas	Parabrisas	I. Carrera Pinto 1045 Rancagua - VI Región	www.supermercadodelparabrisas.cl	(+56)722226375
supermercado	Supermercado Camila	Botillerias	Av Argentina 1070 Chillán - XVI Región	NA	(+56)422430168
supermercado	Supermercado Ramirez	Gas Licuado	Mariano Egaña 597 Chillán Viejo - XVI Región	NA	(+56)422261245
supermercado	Supermercado Maipu	Gas Licuado	Av Chile 233 Chillán - XVI Región	NA	(+56)422213167
supermercado	Supermercado la Parcela 2	Botillerias	Av Pablo Neruda 0780 MELIPILLA - RM	NA	(+56)228321304
supermercado	Supermercado de Carnes Arauco	Carnes	Doctor Juan Noé 982 Arica - XV Región	NA	(+56)582254062
supermercado	Supermercado Casa Andrea	Restaurantes	Av Libertador B.O'Higgins 465 Futaleufú - X Región	NA	(+56)652721208
supermercado	Panaderia y Supermercado Briceño	Panaderias	Portales 855 Hualqui - VIII Región	NA	(+56)412780597
supermercado	Supermercado de la Carne Domi	Carnes	Pje Júpiter 01630 Rancagua - VI Región	NA	(+56)722267076
supermercado	Supermercado Natural Mapuche	Productos Naturistas	1 Sur 1751 Talca - VII Región	NA	(+56)712231467
supermercado	Supermercado Colon LTDA.	Importaciones	I. Carrera Pinto 610 Los Alamos - VIII Región	NA	(+56)412533176
supermercado	Supermercado de Licores la Gemela	Licores	Av Comalle 4 Teno - VII Región	NA	(+56)752412011
supermercado	Supermercado de Mascotas Concon	Alimentos Para Perros Y Gatos	Av Concón-Reñaca 256 Concón - V Región	NA	(+56)322816098
supermercado	Panaderia y Supermercado el Parque	Panaderias	Los Gorriones 622 Hualpén - VIII Región	NA	(+56)412787991
supermercado	Supermercado la Nueva Feria	Frutas	General Lagos 845 Victoria - IX Región	NA	(+56)452841292
supermercado	Supermercado y Panaderia Freddy	Panaderias	Av Gómez Carreño 2309 Iquique - I Región	www.panaderiafreddy.cl	(+56)572433337
supermercado	Supermercado San Jose	Almacenes De Barrio	Av Santa María 110 Los Andes - V Región	NA	(+56)342462749
supermercado	Supermercado de Ropa America	Ropa Usada	Av Argentina 2364 Arica - XV Región	NA	(+56)582264698
supermercado	Supermercado Santa Marta	Abarrotes	Pje 5 081 Curicó - VII Región	NA	(+56)752336749
supermercado	Supermercado y Ferreteria Coñaripe	Ferreterias	Av Guido Beck de Ramberga 630 Panguipulli - XIV Región	NA	(+56)632317257
supermercado	Supermercado Don Bosco	Panaderias	Manuel Baquedano 358 Natales - XII Región	NA	(+56)612411395
supermercado	Panaderia y Supermercado Selecta	Panaderias	Caupolicán 551 Punitaqui - IV Región	www.panaderiaselecta.cl	(+56)532731158
supermercado	Supermercado Panaderia Acuña	Panaderias	Av Walker Martínez 177 Peumo - VI Región	NA	(+56)722561240
supermercado	Supermercado y Residencial el Arriero	Residenciales	Av San Valentín 750 Cochrane - XI Región	NA	(+56)672522137
supermercado	Supermercado y Pasteleria la Gemita	Panaderias	Av Juan Ladrillero 814 Quellón - X Región	NA	(+56)652681420
supermercado	Supermercado Eco Market	Servicios Y Productos Varios	Carlos Richter 199 Frutillar - X Región	NA	(+56)652420333
supermercado	Supermercado y Panaderia Ideal	Panaderias	Vicente Reyes 201 Villarrica - IX Región	NA	(+56)452415479
supermercado	Supermercado Don Gaston	Gas Licuado	El Laurel 947 San Carlos - XVI Región	NA	(+56)994659582
supermercado	Pollos Asados y Supermercado Nico	Pollos Asados	Ignacio Serrano 963 Tomé - VIII Región	NA	(+56)412651085
supermercado	Supermercado Panoteca Pudahuel LTDA.	Panaderias	Av San Pablo 8351 PUDAHUEL - RM	NA	(+56)226431482
supermercado	Fa Roqui Distribuidora y Supermercado	Botillerias	Av Walker Martínez 148 Peumo - VI Región	NA	(+56)722561289
supermercado	Panaderia y Supermercado Lanzarote Limitada	Panaderias	Marcos Pérez 502 PUENTE Alto - RM	NA	(+56)228503181
supermercado	Panificadora y Supermercado Santa Gemita	Panaderias	Av San Marcos 972 El Tabo - V Región	NA	(+56)352461626
supermercado	Carniceria y Supermercado Barrio Norte	Carnicerias	Fresia 1901 Concepción - VIII Región	NA	(+56)412913688
supermercado	Supermercado Mas Q' Pan	Panaderias	Pje 4 3735 Chiguayante - VIII Región	NA	(+56)412354386
supermercado	Supermercado de la Bicicleta Luis Muñoz	Bicicletas	Lautaro 1393 Temuco - IX Región	NA	(+56)452323579
supermercado	Supermercado Botilleria Santa Olga	Botillerias	José Miguel Carrera 1205 Victoria - IX Región	NA	(+56)452841783
supermercado	Restaurant y Supermercado Tirana 84	Restaurantes	Avenida General Carlos Ibáñez del Campo, 434, Pozo Almonte, Pozo Almonte - I Región	716603292	
supermercado	Bodega Condell Supermercado de Su Mascota	Alimentos Para Animales	Av Condell 41 Quillota - V Región	NA	(+56)332313792
supermercado	Supermercado Pamela Soledad Anabalon Vasquez	Panaderias	Tiburcio Saavedra 898 Temuco - IX Región	NA	(+56)452733626
supermercado	Supermercado de las Carnes Garcia Zizak LTDA.	Carnes	Saavedra 891 Cañete - VIII Región	NA	(+56)412612429
