consulta	nombre	categoria	direccion	pagina_web	telefono
laboratorio	Biotoscana Farma	Laboratorios De Productos Naturales	Av Bicentenario 3883 VITACURA - RM	www.biotoscana.com	(56)228261600
laboratorio	Gestion en Acuicultura y Medio Ambiente Ltda	Laboratorios De Analisis De Agua	Av Ejército 0 Antofagasta - II Región	NA	(56)552258161
laboratorio	Dropco	Laboratorios De Productos Naturales	Limache 1227 Viña del Mar - V Región	www.dropco.cl	(56)322479019
laboratorio	Servilab Ltda	Laboratorios De Ensayo De Materiales	Av Chacabuco 31 Los Andes - V Región	www.servilab.cl	(56)976082176
laboratorio	Aura Vitalis	Laboratorios De Productos Naturales	Ecuador 1590 Quilpué - V Región	www.auravitalis.cl	(56)322928732
laboratorio	Laboratorio R. Ferna Ndez LTDA.	Laboratorios De Ensayo De Materiales	3 Oriente 2058 Talca - VII Región	NA	(56)712214077
laboratorio	Soc Hormitec	Laboratorios De Ensayo De Materiales	R V-505 0 Puerto Montt - X Región	www.hormitec.cl	(56)652267670
laboratorio	Labser	Laboratorios De Analisis Quimico	Cno Vecinal 950 Rancagua - VI Región	www.labser.cl	(56)722339200
laboratorio	Quality	Laboratorios De Analisis Quimico	Av Carrascal 3277 QUINTA Normal - RM	www.bioquality-chile.cl	(56)226821643
laboratorio	Servitox	Laboratorios De Analisis Toxicologico	E. Pinto Lagarrigue 281 RECOLETA - RM	www.servitox.cl	(56)227771994
laboratorio	Lematco	Laboratorios De Ensayo De Materiales	Ecuador 2502 Temuco - IX Región	www.lematco.cl	(56)452465470
laboratorio	Arama Laboratorios y Cia Ltda	Laboratorios De Productos Naturales	Av Recoleta 3581 RECOLETA - RM	www.arama.cl	(56)226402600
laboratorio	Aqua Calidad del Agua LTDA.	Laboratorios De Analisis De Agua	Almirante Latorre 548 SANTIAGO - RM	NA	(56)226972407
laboratorio	Comercial Hual Ltda	Laboratorios De Analisis Quimico	Berlioz 5760 SAN Joaquín - RM	www.hual.cl	(56)225254798
laboratorio	Servicio de Control de Calidad LTDA.	Laboratorios De Analisis Quimico	Av Alcalde Carlos Valdovinos 2351 PEDRO Aguirre Cerda - RM	www.sercoc.cl	(56)225544493
laboratorio	Laboratorio Reccius Limitada	Laboratorios De Analisis Quimico	Pucará 5326 ÑUÑOA - RM	NA	(56)222775464
laboratorio	Labocent	Laboratorios De Ensayo De Materiales	7 Norte 1691 Talca - VII Región	NA	(56)712237046
laboratorio	Soc de Serv de Laboratorio y Arriendo de Equipos Villa Alegr	Laboratorios De Ensayo De Materiales	Av Cancha Rayada 1856 Talca - VII Región	NA	(56)712213241
laboratorio	Laboratorio Fgf Analisis Mineros	Laboratorios De Analisis Quimico	Nueva 5 1251 Coquimbo - IV Región	www.laboratoriofgf.cl	(56)990435130
laboratorio	Innovaquimica	Laboratorios De Analisis Quimico	Los Fresnos 650 COLINA - RM	WWW.INNOVAQUIMICA.CL	(56)227387478
laboratorio	Biochemical Chile LTDA.	Laboratorios De Analisis Quimico	Crescente Errázuriz 823 Loncoche - IX Región	NA	(56)452471345
laboratorio	Activation Laboratorios	Laboratorios De Analisis Quimico	Av La Cantera 2270 Coquimbo - IV Región	www.actlabs.com	(56)512278358
laboratorio	Laboratorio Microbiologico	Laboratorios De Analisis Bacteriologico	San Martin 423 Concepción - VIII Región	NA	(56)412465443
laboratorio	Bal Chile S.A.	Laboratorios De Productos Naturales	La Quebrada 1005 Puerto Varas - X Región	WWW.BAL.COM	(56)652335579
laboratorio	Cosmetica Natural Koan	Laboratorios De Productos Naturales	Ejército Libertador 510 SANTIAGO - RM	www.koan.cl	(56)967463973
laboratorio	Laboratorio Golden Green	Laboratorios De Productos Naturales	Conferencia 1046 SANTIAGO - RM	www.goldengreen.cl/	(56)226836200
laboratorio	Arlab	Laboratorios De Analisis Quimico	Av El Bosque 352 PROVIDENCIA - RM	NA	(56)222518881
laboratorio	Nsure Chile S.A.	Laboratorios De Productos Naturales	Estoril 120 LAS Condes - RM	www.nsure.nl	(56)229488181
laboratorio	Isq	Laboratorios De Analisis Quimico	Av Parque San Pedro del Valle 1905 San Pedro de la Paz - VIII Región	www.isq.cl	(56)413165743
laboratorio	Fuchslocher Salgado Hugo Archivaldo	Laboratorios De Productos Naturales	Eulogia Sánchez 048 PROVIDENCIA - RM	NA	(56)226352100
laboratorio	Noracid	Laboratorios De Analisis Quimico	Av El Bosque Norte 500 LAS Condes - RM	NA	(56)226301976
laboratorio	Ingcer LTDA.	Laboratorios De Ensayo De Materiales	Padre Orellana 1298 SANTIAGO - RM	www.ingcer.cl	(56)225550215
laboratorio	Ensayes S.A.C.	Laboratorios De Ensayo De Materiales	Gerónimo Méndez 1851 Coquimbo - IV Región	www.ensayes.cl	(56)512543065
laboratorio	Sergio Legrand Fonseca E.I.R.L.	Reparacion De Equipos Para Laboratorios	Pje Parque de la Hacienda 08068 PUENTE Alto - RM	NA	(56)998018231
laboratorio	Labotec LTDA.	Laboratorios De Ensayo De Materiales	Manuel Montt 586 Osorno - X Región	NA	(56)642258080
laboratorio	Labticom Suelos y Hormigones	Laboratorios De Ensayo De Materiales	Pje Amsterdam 342 Rancagua - VI Región	NA	(56)998365509
laboratorio	Laboratorio de Ensayos de Materiales Pucv	Laboratorios De Ensayo De Materiales	Cno Internacional 5465 Viña del Mar - V Región	www.lepuc.cl	(56)672252754
laboratorio	Agriquem America S.A.	Laboratorios De Analisis Quimico	Industriales 697 HUECHURABA - RM	www.agriquem.com	(56)222484910
laboratorio	Laboratorio Oficial Pampa Austral LTDA.	Laboratorios De Ensayo De Materiales	Santa Blanca 51 Chillán - VIII Región	www.pampaustral.cl	(56)422238290
laboratorio	Laboratorio de Suelos Hormigones y Asfaltos Controlab E.I.R.	Laboratorios De Ensayo De Materiales	9 Norte 1623 Talca - VII Región	NA	(56)712217197
laboratorio	Fundacion Invecc	Laboratorios De Ensayo De Materiales	Infante 985 La Serena - IV Región	www.invecc.cl	(56)512227054
laboratorio	Adl Diagnostic Chile	Laboratorios De Analisis De Agua	Los Carrera 492 Castro - X Región	NA	(56)652250234
laboratorio	Hidrolab	Laboratorios De Analisis De Agua	Av Central 681 QUILICURA - RM	www.hidrolab.cl	(56)227566350
laboratorio	Pro Quimica	Laboratorios De Analisis Quimico	Av Lo Espejo 0240 EL Bosque - RM	www.proquimica.com	(56)225487353
laboratorio	Labotec	Laboratorios De Ensayo De Materiales	Av Balmaceda 48 Temuco - IX Región	www.labotecltda.cl	(56)452738000
laboratorio	Laboratorio Clinico Valparaiso Limitada	Laboratorios De Analisis Quimico	13 Norte 635 Viña del Mar - V Región	NA	(56)322678248
laboratorio	Lepucv S.A.	Laboratorios De Ensayo De Materiales	Cno Internacional 5465 Viña del Mar - V Región	www.lepucv.cl	(56)522220519
laboratorio	Biodiversa S.A.	Laboratorios De Analisis De Agua	DIAG. P. A. C. 1129 Concepción - VIII Región	www.biodiversa.com	(56)966189935
laboratorio	Corthorn Quality	Laboratorios De Analisis Quimico	Palacio Riesco 4549 HUECHURABA - RM	www.corthorn.cl	(56)225808000
laboratorio	Sociedad Constructora de Obras Civiles y Laboratorios Labcom	Laboratorios De Ensayo De Materiales	Las Heras 371 Temuco - IX Región	NA	(56)994430375
laboratorio	Quality Lab Laboratorio Consultoria y Capacitacion Limitada	Laboratorios De Analisis Bacteriologico	Sargento Aldea 369 Curicó - VII Región	NA	(56)752313266
laboratorio	Ingenieria Suelos Hormigones Asfaltos Li	Laboratorios De Ensayo De Materiales	San Ignacio 1656 SANTIAGO - RM	NA	(56)225569787
laboratorio	Asistencia Tecnica y Social para Proyectos Habitacionales	Laboratorios De Ensayo De Materiales	Av España 0 Temuco - IX Región	NA	(56)452453075
laboratorio	Actlabs Chile S.A.	Laboratorios De Analisis Quimico	Gerónimo Méndez 1960 Coquimbo - IV Región	WWW.ACTLABSCHILE.CL	(56)996393681
laboratorio	Servicios y Construcciones Biwater S a	Laboratorios De Analisis De Agua	Av Edmundo Pérez Zujovic 6444 Antofagasta - II Región	NA	(56)552237440
laboratorio	Firm Grand S a	Laboratorios De Analisis Quimico	Juan Glasinovic 480 Antofagasta - II Región	NA	(56)552555250
laboratorio	Labsur	Laboratorios De Ensayo De Materiales	Monjitas 537 SANTIAGO - RM	NA	(56)712237046
laboratorio	Lepucv S.A.	Laboratorios De Ensayo De Materiales	Av Brasil 2147 Valparaíso - V Región	WWW.LEPUCV.CL	(56)322273617
laboratorio	Laboratorio Aconcagua	Laboratorios De Ensayo De Materiales	Ana María Carey 200 Rinconada - V Región	NA	(56)342489709
laboratorio	Acca	Laboratorios De Ensayo De Materiales	Lynch Norte 35 LA Reina - RM	www.accaltda.cl	(56)227896266
laboratorio	Acme Analytical Laboratories S.A.	Laboratorios De Analisis Quimico	Cjón Diego de Almagro 0 Copiapó - III Región	WWW.ACMELAB.COM	(56)522535864
laboratorio	Laboratorio Hidrolab LTDA.	Laboratorios De Analisis Quimico	El Tránsito 96 Copiapó - III Región	WWW.HIDROLAB.CL	(56)522524966
laboratorio	Lemuc LTDA.	Laboratorios De Ensayo De Materiales	Santa Isabel 1186 SANTIAGO - RM	www.lemuc.cl	(56)225826924
laboratorio	Sociedad Comercial Rilab Limitada	Laboratorios De Analisis Quimico	Cno a Melipilla 7003 CERRILLOS - RM	www.laboratoriosrilab.cl	(56)227991850
laboratorio	Bio Insumos Nativa Spa	Laboratorios De Productos Naturales	Parcela Antilhue 0 Maule - VII Región	NA	(56)712970698
laboratorio	Laboratorio de Histopatologia	Laboratorios De Analisis Bacteriologico	Enrique Mac-Iver 22 SANTIAGO - RM	NA	(56)226330867
laboratorio	Alfatek LTDA.	Laboratorios De Ensayo De Materiales	Guacolda 0697 Temuco - IX Región	NA	(56)452225277
laboratorio	Ingecontrol	Laboratorios De Ensayo De Materiales	Los Laureles 318 Puerto Montt - X Región	www.ingecontrol.cl	(56)652253736
laboratorio	Sikon Ltda	Laboratorios De Ensayo De Alimentos	2½ Poniente 49 Talca - VII Región	NA	(56)950803988
laboratorio	Geoanalitica	Laboratorios De Analisis Quimico	Gerónimo Méndez 1740 Coquimbo - IV Región	www.geoanalitica.cl	(56)512230058
laboratorio	Biotecnologia Internacional S.A.	Laboratorios De Analisis Bacteriologico	Cuevas 1249 SANTIAGO - RM	NA	(56)225545699
laboratorio	Laboratorio Quimico Metalurgico	Laboratorios De Analisis Quimico	R 5 Norte 161 Copiapó - III Región	NA	(56)522213654
laboratorio	Universidad de Playa Ancha	Laboratorios De Analisis De Agua	Av Playa Ancha 850 Valparaíso - V Región	www.ldt.cl	(56)322346279
laboratorio	Centro Nacional del Medio Ambiente	Laboratorios De Analisis Quimico	Av Larraín 9975 LA Reina - RM	www.cenma.cl	(56)222994100
laboratorio	Biotecnologias Antofagasta S.A.	Laboratorios De Analisis Quimico	Las Araucarias 9080 QUILICURA - RM	www.biotecnologiasantofagasta.cl	(56)224435073
laboratorio	Jacqueline Karina Urizar Albornoz Laborat Quimico Minero Met	Laboratorios De Analisis Quimico	Av Víctor Manuel 1405 SANTIAGO - RM	WWW.QUIMUSCHILE.CL	(56)994471714
laboratorio	Geolab LTDA.	Laboratorios De Ensayo De Materiales	Pisagua 497 Chimbarongo - VI Región	www.geholab.cl	(56)722782817
laboratorio	Quality	Laboratorios De Productos Naturales	2 Sur 795 Talca - VII Región	NA	(56)712217160
laboratorio	Labinco E.I.R.L.	Laboratorios De Ensayo De Materiales	Venecia 1905 Temuco - IX Región	www.labinco.cl	(56)452269800
laboratorio	Vinolab Ltda	Laboratorios De Analisis Quimico	Cno Antiguo a Valparaíso 0 PADRE Hurtado - RM	www.vinolab.cl	(56)228111281
laboratorio	Sgs Lakefield Research Chile S.A.	Laboratorios De Analisis Quimico	Av Pedro Aguirre C 7367 Antofagasta - II Región	NA	(56)552475575
laboratorio	Sercofar	Laboratorios De Productos Naturales	San Francisco 1599 SANTIAGO - RM	www.sercofar.cl	(56)225564394
laboratorio	Fitolab LTDA.	Laboratorios De Analisis Quimico	Av Nueva Providencia 1363 PROVIDENCIA - RM	NA	(56)994181894
laboratorio	Quimico Carrasco	Laboratorios De Analisis Quimico	Puerto de Palos 4923 LAS Condes - RM	NA	(56)222284718
laboratorio	V y S Biosoluciones	Laboratorios De Analisis De Agua	Av Gral Oscar B 6047 LO Prado - RM	NA	(56)984392833
laboratorio	Laboratorio Manuel Ruiz y CIA. LTDA.	Laboratorios De Analisis Quimico	Santa Elena 1209 SANTIAGO - RM	www.mrlab.cl	(56)225543645
laboratorio	Laboratorio Oasis	Almacenes De Barrio	Av Central Sur 1891 Calama - II Región	NA	(56)552337455
laboratorio	Laboratorio Madison	Outsourcing De Personal	Antonio Poupin 1106 Antofagasta - II Región	www.madisonchile.cl	(56)552288510
laboratorio	Laboratorio Computacional	Servicios Computacionales	DIAG. P. A. C. 441 Concepción - VIII Región	www.rodrigolopezporcile.cl	(56)412794686
laboratorio	Laboratorio Lacofar	Control De Calidad	Emiliano Figueroa 851 SANTIAGO - RM	www.lacofar.cl	(56)226341066
laboratorio	Laboratorio Handson	Tintas Para Cueros	Lira 972 SANTIAGO - RM	NA	(56)222221217
laboratorio	Laboratorio Lmc	Balanzas	Av Los Cerrillos 75 CERRILLOS - RM	www.lmcsa.cl	(56)223635200
laboratorio	Laboratorio Ramalab	Asesoria Ambiental	Los Carrera 435 Castro - X Región	www.ramalab.cl	(56)652636132
laboratorio	Barmed Laboratorio	Medicos Anatomia Patologica	Zegers 179 Iquique - I Región	www.barmed.cl	(56)572421852
laboratorio	Laboratorio Citolab	Medicos Anatomia Patologica	Hernando de Aguirre 201 PROVIDENCIA - RM	www.citolab.cl	(56)226507500
laboratorio	Laboratorio Aquagea	Consultores Ambientales	Av Los Volcanes 46 Llanquihue - X Región	www.geeaa.cl	(56)652240095
laboratorio	Laboratorio Quiolab	Medicos Centros Medicos	Av Ramón Picarte 1471 Valdivia - XIV Región	NA	(56)632212000
laboratorio	Laboratorio Farmacutico	Farmacias	Av Vitacura 5250 VITACURA - RM	NA	(56)226571864
laboratorio	Laboratorio Ceneade	Maquinaria Para Mineria	Rivas 865 SAN Miguel - RM	www.ceneade.cl	(56)225519754
laboratorio	Laboratorio del Parlante	Parlantes	Aníbal Pinto 343 Concepción - VIII Región	NA	(56)995876245
laboratorio	Laboratorio M&K	Asesorias Comerciales	Mariano Latorre 0256 PUENTE Alto - RM	www.laboratoriomk.cl	(56)228506972
laboratorio	Laboratorio Driver	Analisis De Gases De Vehiculos	Av Pedro Aguirre Cerda 6925 Antofagasta - II Región	www.drivertrm.cl	(56)552530580
laboratorio	Laboratorio de Histopatología Cemesi	Medicos Anatomia Patologica	Av Nueva Providencia 1881 PROVIDENCIA - RM	NA	(56)222336515
laboratorio	Academia de Guitarra y Bajo el Laboratorio	Escuelas De Musica	Maipú 847 Punta Arenas - XII Región	NA	(56)612247756
laboratorio	Laboratorio Deterfarma Ltda	Detergentes	David Rosas 492 Osorno - X Región	www.deterfarma.cl	(56)642203388
laboratorio	Laboratorio Ortopedico Nacional	Articulos Ortopedicos	Thompson 559 Iquique - I Región	NA	(56)572429180
laboratorio	Laboratorio Dental Valdivia	Dentistas Clinicas Dentales	Victoria 695 Coyhaique - XI Región	www.dentalvaldivia.cl	(56)672241143
laboratorio	Beforlab Laboratorio Dental	Dentistas Clinicas Dentales	Ejército 675 Concepción - VIII Región	NA	(56)413240098
laboratorio	Laboratorio Sergio Rojas	Tecnologos Medicos	Av Regimiento Arica 6069 La Serena - IV Región	www.laboratorioclinicosergiorojas.cl	(56)961897362
laboratorio	Laboratorio Andino S.A.	Ingenieros De Suelos	Trinidad Ramírez 01090 LA Cisterna - RM	www.labandino.cl	(56)229871519
laboratorio	Laboratorio Old Gold	Articulos Para Guaguas	Av San Pablo 2311 SANTIAGO - RM	www.laboldgold.cl	(56)226972284
laboratorio	Laboratorio Dental Wirovest	Dentistas	San Antonio 31 SANTIAGO - RM	www.laboratoriodentalwirovest.cl	(56)974322156
laboratorio	Laboratorio Dental Dentosistema	Dentistas	Aníbal Pinto 372 Concepción - VIII Región	www.dentosistema.cl	(56)412235490
laboratorio	Laboratorio Clinico Vival	Medicos Centros Medicos	Monjitas 843 SANTIAGO - RM	www.vival.cl	(56)226321855
laboratorio	Laboratorio Institucional Limitada	Equipos Para Limpieza Industrial	Av Américo Vespucio 1385 MAIPÚ - RM	WWW.LABORATORIOINSTITUCIONAL.CL	(56)226639311
laboratorio	Laboratorio Clinico Cubano	Medicos Centros Medicos	6 Oriente 417 Viña del Mar - V Región	NA	(56)974765241
laboratorio	Laboratorio Ortopedico Ortecor	Articulos Ortopedicos	Av Francisco de Aguirre 324 La Serena - IV Región	www.ortecor.cl	(56)512210241
laboratorio	Laboratorio Food Safety	Control De Calidad	Av Salvador 2194 ÑUÑOA - RM	www.foodsafetychile.cl	(56)222232983
laboratorio	Laboratorio Auraesencial Limitada	Farmacias	San Isidro 1920 SANTIAGO - RM	NA	(56)228242499
laboratorio	Laboratorio Cerolab Limitada	Pymes	Av Providencia 2601 PROVIDENCIA - RM	NA	(56)223340956
laboratorio	Laboratorio Labodent Limitada	Medicos	Baquedano 796 Arica - XV Región	NA	(56)582258727
laboratorio	Laboratorio Veterinaria Petlab	Clinicas Veterinarias	Cno Las Rosas 05 Machalí - VI Región	NA	(56)722275153
laboratorio	Mano Laboratorio Creativo	Diseño Grafico	Av Alvarez 58 Viña del Mar - V Región	www.webmano.cl	(56)977491928
laboratorio	Laboratorio Estela Cuevas	Protesis Oculares	Manuel Recabarren 01995 Temuco - IX Región	NA	(56)452251095
laboratorio	Laboratorio Vida Test	Accesorios Para Computadores	Av Vicuña Mackenna 10557 LA Florida - RM	www.policenter.cl	(56)223933211
laboratorio	Bts Intrade Laboratorio	Bodegajes	Lago General Carrera 20 PUDAHUEL - RM	www.bts.cl	(56)227491773
laboratorio	Articulos de Laboratorio Silicalab	Productos Farmaceuticos	Av México 2241 PUENTE Alto - RM	NA	(56)229861962
laboratorio	Laboratorio Petrizzio S.A.	Cosmeticos	Av Américo Vespucio 1800 QUILICURA - RM	WWW.PETRIZZIO.CL	(56)224483836
laboratorio	Laboratorio Digital-Analogo	Fotografias	Diego Portales 787 Quilpué - V Región	www.fotodigitalescobar.cl	(56)322919965
laboratorio	Laboratorio Ortopedico Nacional	Ortopedistas Protesistas	Av Diagonal Paraguay 110 SANTIAGO - RM	www.ortopedianacional.cl	(56)222225475
laboratorio	Laboratorio de Inyeccion Diesel Canchaya	Reparacion De Bombas De Inyeccion	El Tofo 3171 Arica - XV Región	NA	(56)582219419
laboratorio	Laboratorio Clinico Doctor Moure	Dentistas Odontologia General	Tocornal 67 PUENTE Alto - RM	NA	(56)228502671
laboratorio	Laboratorio Color Centurion Ltda	Fotografias	Ps Ahumada 154 SANTIAGO - RM	NA	(56)223772869
laboratorio	Centro de Tratamiento y Laboratorio Respiratorio	Medicos Centros Medicos	Dinamarca 621 Temuco - IX Región	www.centris.cl	(56)452230868
laboratorio	Laboratorio Fotografico Photolab Limitada	Fotografias	Merced 832 SANTIAGO - RM	NA	(56)226883043
laboratorio	Laboratorio Blue Star Chile	Productos Quimicos	Miguel de Atero 2575 QUINTA Normal - RM	www.bluestar.cl	(56)227720042
laboratorio	Laboratorio Dental Carmen Jara	Protesis	Sargento Aldea 849 EL Bosque - RM	www.laboratoriodentalcarmenjara.cl	(56)999309432
laboratorio	Laboratorio de Diagnosticos Bioclinico S.A.	Instituciones De Salud Previsional	San Agustín 473 MELIPILLA - RM	NA	(56)229281607
laboratorio	Laboratorio Dental Sergio Farias	Dentistas	Lib. B.O'Higgins 688 La Serena - IV Región	www.laboratoriodentalsergiofarias.cl	(56)995366166
laboratorio	Equipos Medicos Laboratorio y Refigeracion	Servicios Y Productos Varios	Pje Los Reyes Católicos 12005 LA Florida - RM	www.equiposmedicoslaboratorioyrefigeracion.cl	(56)968788780
laboratorio	Laboratorio Clinico San Ignacio	Medicos Centros Medicos	Arturo Prat 598 Calera - V Región	NA	(56)332228286
laboratorio	Laboratorio Clinico Diagnotest Ltda	Instituciones De Salud Previsional	Av Balmaceda 656 TALAGANTE - RM	NA	(56)228157503
laboratorio	Laboratorio de Histopatologia Cemesi Limitada	Medicos	Av Nueva Providencia 1881 PROVIDENCIA - RM	NA	(56)222335844
laboratorio	Laboratorio Fotografico Telefoto Limitada	Fotografias	Nueva Las Condes 12275 LAS Condes - RM	NA	(56)223711130
laboratorio	Laboratorio Clinico Cerex LTDA.	Medicos	Edwards 660 Valparaíso - V Región	NA	(56)322258619
laboratorio	Consultoria Lapetec Laboratorio de Peritajes	Peritos Judiciales	José Miguel Carrera 464 SANTIAGO - RM	NA	(56)226721965
laboratorio	Laboratorio Dental Alex Marin	Dentistas	Balmaceda 1184 La Serena - IV Región	NA	(56)512218258
laboratorio	Laboratorio Dental Alejandro Imbert	Dentistas	1 Norte 1735 Talca - VII Región	NA	(56)997145088
laboratorio	Laboratorio Dental Jorge Cancino	Dentistas Clinicas Dentales	Urmeneta 581 Puerto Montt - X Región	www.novaimagen.cl	(56)652254562
laboratorio	Laboratorio de Patologia Salvador C.R.	Medicos Anatomia Patologica	Av Salvador 149 PROVIDENCIA - RM	NA	(56)222238246
laboratorio	Laboratorio y Drogueria Nacional   Ltda	Productos Farmaceuticos	Nueva 5374 CONCHALÍ - RM	NA	(56)226238455
laboratorio	Laboratorio Dental Lucia Morales	Dentistas Clinicas Dentales	Av Holanda 99 PROVIDENCIA - RM	NA	(56)227893926
laboratorio	Laboratorio Internacional de Cosmeticos S.A.	Articulos Para El Aseo	Manuel Rodríguez 69 COLINA - RM	www.mujeramiga.cl	(56)227455081
laboratorio	Consulta y Laboratorio Dental Viani	Dentistas	Manuel Bulnes 541 Temuco - IX Región	NA	(56)452737678
laboratorio	Prestaciones Medicas y Laboratorio Guido Osorio	Medicos Centros Medicos	General Dunham 861 ÑUÑOA - RM	NA	(56)224753738
laboratorio	Laboratorio Digital y Eventos Foto Cristal	Fotografias	Av Valparaíso 471 Viña del Mar - V Región	www.fotocristal.cl	(56)322711801
laboratorio	Laboratorio Dental Carlos Rojas Matus	Dentistas Clinicas Dentales	Portus 270 San Felipe - V Región	NA	(56)342535003
laboratorio	Laboratorio de Produccion Cosmetico Marcela B	Articulos Para El Aseo	José Joaquín Pérez 2920 RENCA - RM	NA	(56)226468576
laboratorio	Sociedad Medica Estetica y Laboratorio Limitada	Salud	Av Alto Horno 0 Talcahuano - VIII Región	NA	(56)412790728
laboratorio	Laboratorio de Cristales Opticos Pincus Ltda	Equipos Para Oftalmologia	Moneda 1040 SANTIAGO - RM	NA	(56)226981390
laboratorio	Laboratorio Digital y Servicios en Publicidad Wow	Asesorias Financieras	Ciudad de México 0 LA Pintana - RM	NA	(56)227395007
laboratorio	Soc Laboratorio Clinico del Sur Ltda	Almacenes De Barrio	18 de Septiembre 154 Purranque - X Región	NA	(56)642352377
laboratorio	Laboratorio de Ensayo de Materiales Don Carlo	Consultores En Administracion De Empresas	Los Laureles 318 Puerto Montt - X Región	NA	(56)452215967
laboratorio	Laboratorio de Fabricacion Digital Innova LTDA.	Imprentas	Palacio Riesco 4325 HUECHURABA - RM	www.innovafablab.cl	(56)223787797
laboratorio	Clinica Dental y Laboratorio Clinico Herde	Dentistas Clinicas Dentales	Av Circunvalación 230 Rancagua - VI Región	NA	(56)722962697
laboratorio	Laboratorio Instituto Patologia Concepcion LTDA.	Medicos Anatomia Patologica	Castellón 317 Concepción - VIII Región	NA	(56)412210979
laboratorio	Laboratorio de Mediciones Acn Gas Limitada	Consultores En Administracion De Empresas	Av Seminario 687 ÑUÑOA - RM	NA	(56)222489563
laboratorio	Servicios de Laboratorio B. Araya LTDA.	Servicios Agricolas	Fundo 0 Quillota - V Región	WWW.ALTOLAB.CL	(56)992400512
laboratorio	Traperos y Jabones Laboratorio Lalms Co LTDA.	Paños	Franklin 445 SANTIAGO - RM	www.lalmsco.cl	(56)990781478
laboratorio	Laboratorio Dental Alvaro Adrian Velasquez Fuenzal	Salud	San Martín 655 Arica - XV Región	NA	(56)582233679
laboratorio	Farmacia y Laboratorio Alberto Brito Martinez E.I.R.L.	Farmacias	Av Recoleta 432 RECOLETA - RM	NA	(56)227352147
laboratorio	Laboratorio y Control de Calidad C & J Limitada	Materiales Para Construccion	Centenario 320 Rancagua - VI Región	NA	(56)997292000
